Date,Open,High,Low,Close,Adj Close,Volume
2022-07-19,17.410000,17.820000,16.250000,16.360001,16.360001,50521500
2022-07-20,16.520000,17.730000,16.330000,17.520000,17.520000,47582900
2022-07-21,17.900000,18.370001,16.950001,17.000000,17.000000,39350000
2022-07-22,16.700001,16.879999,15.280000,15.500000,15.500000,31469900
2022-07-25,15.550000,15.570000,14.800000,14.910000,14.910000,20684400
2022-07-26,14.660000,14.730000,13.940000,14.030000,14.030000,21317100
2022-07-27,14.230000,14.540000,13.820000,14.480000,14.480000,23192000
2022-07-28,14.630000,15.290000,14.200000,14.580000,14.580000,24618700
2022-07-29,14.310000,14.870000,14.040000,14.560000,14.560000,18222500
2022-08-01,14.330000,15.500000,14.320000,15.370000,15.370000,23919700
2022-08-02,15.450000,16.990000,15.310000,16.860001,16.860001,42734200
2022-08-03,17.200001,18.270000,16.780001,18.209999,18.209999,41951900
2022-08-04,18.980000,19.750000,18.250000,18.660000,18.660000,66585500
2022-08-05,16.969999,22.770000,16.500000,22.180000,22.180000,125780200
2022-08-08,24.059999,27.500000,23.100000,23.959999,23.959999,132819200
2022-08-09,23.200001,23.850000,21.740000,22.450001,22.450001,62368000
2022-08-10,23.389999,23.799999,20.730000,23.670000,23.670000,64157000
2022-08-11,24.070000,26.080000,23.680000,25.459999,25.459999,79337900
2022-08-12,26.940001,27.200001,23.959999,24.440001,24.440001,73386000
2022-08-15,24.070000,24.490000,22.670000,24.209999,24.209999,50182700
2022-08-16,24.010000,26.160000,23.400000,24.809999,24.809999,72301100
2022-08-17,24.590000,25.450001,21.280001,21.360001,21.360001,59412000
2022-08-18,21.860001,22.090000,19.120001,19.290001,19.290001,50429000
2022-08-19,18.040001,18.959999,17.500000,18.020000,18.020000,52461500
2022-08-22,11.330000,13.050000,10.300000,10.460000,10.460000,151158700
2022-08-23,10.720000,10.940000,9.470000,9.560000,9.560000,80188100
2022-08-24,9.590000,9.900000,9.230000,9.580000,9.580000,50478300
2022-08-25,9.780000,9.940000,9.310000,9.570000,9.570000,31596300
2022-08-26,9.580000,9.670000,8.960000,9.170000,9.170000,36395500
2022-08-29,9.040000,9.610000,8.910000,9.470000,9.470000,39602600
2022-08-30,9.590000,9.640000,9.030000,9.270000,9.270000,25167500
2022-08-31,9.110000,9.280000,8.680000,9.120000,9.120000,33009700
2022-09-01,9.030000,9.030000,8.300000,8.580000,8.580000,26335600
2022-09-02,8.780000,9.170000,8.350000,8.880000,8.880000,27614700
2022-09-06,8.650000,8.750000,8.170000,8.190000,8.190000,20866600
2022-09-07,8.070000,8.460000,7.890000,8.390000,8.390000,21748200
2022-09-08,8.300000,8.720000,8.240000,8.640000,8.640000,16708600
2022-09-09,8.860000,9.730000,8.780000,9.720000,9.720000,36352800
2022-09-12,10.010000,10.750000,9.850000,10.220000,10.220000,47225600
2022-09-13,9.630000,9.890000,9.450000,9.720000,9.720000,24911200
2022-09-14,9.520000,9.930000,9.210000,9.910000,9.910000,22078200
2022-09-15,9.750000,10.390000,9.710000,9.880000,9.880000,25060300
2022-09-16,9.620000,9.680000,8.980000,8.980000,8.980000,31989600
2022-09-19,9.070000,9.350000,8.850000,9.180000,9.180000,23541600
2022-09-20,9.230000,9.320000,8.620000,8.710000,8.710000,17186900
2022-09-21,8.730000,8.960000,8.460000,8.600000,8.600000,20213400
2022-09-22,8.620000,8.660000,7.730000,7.850000,7.850000,26927300
2022-09-23,7.720000,8.140000,7.650000,7.990000,7.990000,19910100
2022-09-26,7.650000,7.970000,6.810000,6.830000,6.830000,43284800
2022-09-27,7.160000,7.520000,6.980000,7.450000,7.450000,33360100
2022-09-28,7.300000,7.710000,7.110000,7.670000,7.670000,24459500
2022-09-29,7.460000,7.610000,6.900000,7.100000,7.100000,22502000
2022-09-30,6.970000,7.280000,6.820000,6.970000,6.970000,16557000
2022-10-03,6.840000,6.950000,6.610000,6.880000,6.880000,21499900
2022-10-04,6.980000,8.130000,6.970000,7.830000,7.830000,42548300
2022-10-05,7.550000,7.550000,7.040000,7.330000,7.330000,22699700
2022-10-06,7.380000,7.620000,7.120000,7.120000,7.120000,19345600
2022-10-07,7.100000,7.100000,6.400000,6.530000,6.530000,23436200
2022-10-10,6.460000,6.930000,6.270000,6.350000,6.350000,23392700
2022-10-11,6.400000,6.480000,6.070000,6.120000,6.120000,22621500
2022-10-12,6.120000,6.240000,5.620000,5.850000,5.850000,32491800
2022-10-13,5.630000,6.280000,5.470000,6.040000,6.040000,29565500
2022-10-14,6.210000,6.350000,5.950000,6.000000,6.000000,21898500
2022-10-17,6.180000,6.480000,6.090000,6.360000,6.360000,18580700
2022-10-18,6.600000,6.800000,6.370000,6.510000,6.510000,22041400
2022-10-19,6.410000,6.500000,6.050000,6.110000,6.110000,13666100
2022-10-20,6.200000,6.580000,6.130000,6.350000,6.350000,17309400
2022-10-21,6.350000,6.570000,6.220000,6.490000,6.490000,14944400
2022-10-24,6.460000,6.550000,6.200000,6.360000,6.360000,14363100
2022-10-25,6.300000,7.000000,6.270000,6.750000,6.750000,26798200
2022-10-26,6.540000,7.110000,6.500000,6.640000,6.640000,22177600
2022-10-27,6.830000,6.930000,6.490000,6.510000,6.510000,13873300
2022-10-28,6.550000,6.700000,6.360000,6.510000,6.510000,15668600
2022-10-31,6.820000,7.250000,6.540000,6.660000,6.660000,34859100
2022-11-01,6.760000,6.850000,6.130000,6.150000,6.150000,21354300
2022-11-02,6.260000,6.330000,5.790000,5.810000,5.810000,22112800
2022-11-03,5.750000,5.850000,5.580000,5.700000,5.700000,16543200
2022-11-04,5.830000,5.850000,5.420000,5.650000,5.650000,17995000
